,Shape *,Match,bridge,from,highway,length,name,oneway,osmid,to,Shape_Leng,OBJECTID,from_lng,from_lat,to_lng,to_lat,from_lat_mars,from_lng_mars,to_lat_mars,to_lng_mars,isShortest
1525,折线,4000, ,2681871207,primary_link,741.334, ,True,262520934,2681871246,742.992428,1961622,120.3543956,31.5671949,120.3620773,31.5684636,31.56539292667922,120.3590743986777,31.56667369485163,120.3667653934268,1.0
1526,折线,4559, ,1983464747,tertiary,384.020999999999,华夏路,True,187715455,3025838148,383.366591,1961832,120.3544049,31.609218,120.352852,31.606045,31.60741786884279,120.3590873767345,31.6042422258562,120.3575321704923,0.0
1527,折线,619, ,1983464747,trunk,524.237999999999, ,True,97403289,4151945857,524.606247,1960339,120.3544049,31.609218,120.3588587,31.6064228,31.60741786884279,120.3590873767345,31.60462972483943,120.3635464433537,1.0
1528,折线,751,yes,1983464748,trunk,1369.804,"['北兴塘大桥', '北环路']",True,"[163383720, 163174139, 163383692]",1749302708,1371.212042,1960403,120.3544827,31.6093135,120.3422647,31.6158994,31.60751349850756,120.359165285351,31.61407812817748,120.3469307133142,1.0
1529,折线,4105, ,1983464748,tertiary,12.925,华夏路,True,187715455,1983464747,12.913405,1961659,120.3544827,31.6093135,120.3544049,31.609218,31.60751349850756,120.359165285351,31.60741786884279,120.3590873767345,0.0
1530,折线,1080, ,4198640557,secondary,413.465,东亭路,True,419872155,4198636422,412.637326,1960522,120.3545786,31.5896307,120.3532433,31.5860906,31.5878302638072,120.3592595908784,31.58428779961651,120.3579222457379,1.0
1531,折线,530, ,4198640557,tertiary,12.196,锡州路,True,419872190,4198640455,12.220698,1960309,120.3545786,31.5896307,120.3547025,31.5896009,31.5878302638072,120.3592595908784,31.58780066572957,120.3593836473936,0.0
1532,折线,2395, ,4198640522,tertiary,371.211,锡州路,True,255027640,1983464277,371.971984,1961010,120.3545956,31.5896862,120.3508279,31.5906052,31.58788579401339,120.3592766175728,31.5887985117119,120.3555040033802,1.0
1533,折线,185, ,4198640522,secondary,6.396,东亭路,True,419872155,4198640557,6.382737,1960175,120.3545956,31.5896862,120.3545786,31.5896307,31.58788579401339,120.3592766175728,31.5878302638072,120.3592595908784,0.0
1534,折线,3633, ,4198640455,secondary,6.48,东亭路,True,187715529,1983464230,6.464712,1961492,120.3547025,31.5896009,120.3547121,31.5896586,31.58780066572957,120.3593836473936,31.58785838386351,120.3593932647419,1.0
1535,折线,2713, ,4198640455,tertiary,1069.688,锡州路,True,419872190,4198640457,1072.024991,1961129,120.3547025,31.5896009,120.3657258,31.5875108,31.58780066572957,120.3593836473936,31.58572713437062,120.3704193516386,1.0
1536,折线,450, ,1983464230,tertiary,11.454,锡州路,True,255027640,4198640522,11.477159,1960280,120.3547121,31.5896586,120.3545956,31.5896862,31.58785838386351,120.3593932647419,31.58788579401339,120.3592766175728,0.0
1537,折线,4086, ,1983464230,secondary,240.413,东亭路,True,187715529,2599279719,239.938329,1961653,120.3547121,31.5896586,120.3555117,31.5917106,31.58785838386351,120.3593932647419,31.58991177019634,120.360194062095,1.0
1538,折线,982,yes,1763557790,"['trunk_link', 'primary_link']",566.430999999999,旺庄路出口,True,"[164751670, 164751647]",1763557759,566.135986,1960478,120.3550441,31.5535555,120.3587986,31.5496105,31.55175353959932,120.3597225413406,31.54781416621964,120.3634813143391,1.0
1539,折线,437,yes,1763557790,trunk,2167.024,机场快速路,True,"[164751680, 164751719]",1763557700,687.192302,1960274,120.3550441,31.5535555,120.3695777,31.5385891,31.55175353959932,120.3597225413406,31.53680688835823,120.3742705317734,1.0
1540,折线,3122, ,2599279719,secondary,147.903,东亭路,True,187715529,4198640338,147.635857,1961286,120.3555117,31.5917106,120.3560845,31.592948,31.58991177019634,120.360194062095,31.59115014322454,120.3607676904575,1.0
1541,折线,1172, ,2681984500,primary,337.588,旺庄路,True,262367876,614953620,337.726975,1960551,120.3556261,31.5461772,120.3528926,31.5442303,31.54437552294609,120.3603046363474,31.54242393419523,120.3575674355897,1.0
1542,折线,339, ,2681984506,primary,321.934, ,True,232145207,2680418825,322.063146,1960236,120.3557267,31.5460689,120.3583291,31.54793,31.54426737550681,120.3604053536505,31.54613278346136,120.363011109651,1.0
1543,折线,2029, ,4198636417,tertiary,439.366999999999, ,True,250075223,4198636440,440.27233,1960869,120.3557516,31.598412,120.3512857,31.5994816,31.59661379491768,120.3604348496445,31.59767600697401,120.3559631998836,0.0
1544,折线,276, ,4198636417,secondary,6.462, ,True,419872153,4198640605,6.447438,1960216,120.3557516,31.598412,120.3557559,31.598354,31.59661379491768,120.3604348496445,31.59655580005083,120.3604391499942,1.0
1545,折线,808, ,4198640605,tertiary,15.483, ,True,419872189,4198640592,15.51527,1960428,120.3557559,31.598354,120.3558707,31.5983285,31.59655580005083,120.3604391499942,31.59653048468296,120.3605540921145,0.0
1546,折线,1568, ,4198640605,secondary,602.889, ,True,419872153,4198640433,601.599261,1960692,120.3557559,31.598354,120.3560348,31.5931165,31.59655580005083,120.3604391499942,31.59131856955293,120.3607179429654,1.0
1547,折线,1540, ,4198640535,tertiary,11.473, ,True,250075223,4198636417,11.496997,1960680,120.3558687,31.5983856,120.3557516,31.598412,31.59658758324632,120.3605520945869,31.59661379491768,120.3604348496445,1.0
1548,折线,3396,yes,4198640535,secondary,1919.937, ,True,"[187715456, 187715595, 293269495]",1983464829,1222.989022,1961406,120.3558687,31.5983856,120.3598962,31.6149168,31.59658758324632,120.3605520945869,31.61312546168243,120.3645858979295,0.0
1549,折线,4828, ,4198640592,secondary,6.352, ,True,187715456,4198640535,6.336506,1961925,120.3558707,31.5983285,120.3558687,31.5983856,31.59653048468296,120.3605540921145,31.59658758324632,120.3605520945869,0.0
1550,折线,4392, ,4198640592,tertiary,1670.09, ,True,419872189,4198636485,1673.381693,1961756,120.3558707,31.5983285,120.3726862,31.593824,31.59653048468296,120.3605540921145,31.59204941168925,120.3773863575375,1.0
1551,折线,352, ,4198640432,secondary,389.14,东亭路,True,419872155,4198640522,388.394923,1960241,120.3559671,31.5929842,120.3545956,31.5896862,31.59118615549196,120.3606501465991,31.58788579401339,120.3592766175728,1.0
1552,折线,3042, ,4198640432,secondary,11.826, ,True,419872156,4198640338,11.847576,1961261,120.3559671,31.5929842,120.3560845,31.592948,31.59118615549196,120.3606501465991,31.59115014322454,120.3607676904575,0.0
1553,折线,2933, ,4198640433,secondary,475.614, ,True,301625851,4198640569,476.489998,1961221,120.3560348,31.5931165,120.3513197,31.5945879,31.59131856955293,120.3607179429654,31.59278220376313,120.3559968191103,1.0
1554,折线,4091, ,4198640433,secondary,16.048,东亭路,True,419872155,4198640432,16.0208,1961655,120.3560348,31.5931165,120.3559671,31.5929842,31.59131856955293,120.3607179429654,31.59118615549196,120.3606501465991,1.0
1555,折线,279, ,4198640338,secondary,16.002,东亭路,True,187715529,1983464354,15.972867,1960218,120.3560845,31.592948,120.3561464,31.5930819,31.59115014322454,120.3607676904575,31.59128414785384,120.360829679529,0.0
1556,折线,4466, ,4198640338,secondary,2004.33699999999, ,True,419872156,4198636415,2008.078064,1961796,120.3560845,31.592948,120.3760263,31.5869271,31.59115014322454,120.3607676904575,31.58515592079456,120.3807281497842,1.0
1557,折线,895, ,1983464354,secondary,603.079, ,True,187715456,4198640592,601.78332,1960453,120.3561464,31.5930819,120.3558707,31.5983285,31.59128414785384,120.360829679529,31.59653048468296,120.3605540921145,0.0
1558,折线,5074, ,1983464354,secondary,11.249, ,True,301625851,4198640433,11.269359,1962010,120.3561464,31.5930819,120.3560348,31.5931165,31.59128414785384,120.360829679529,31.59131856955293,120.3607179429654,0.0
1559,折线,608, ,2681984520,primary,320.027,机场路,True,532663829,2318386470,319.781304,1960336,120.3563848,31.5522591,120.3543946,31.5545844,31.55045919631759,120.3610648162687,31.55278146273966,120.3590722983915,1.0
1560,折线,151,viaduct,2681871225,trunk_link,423.467, ,True,"[262520938, 262520943]",2681871249,424.434688,1960164,120.356743,31.5676577,120.3611542,31.5682451,31.56585956170993,120.3614248024763,31.56645381417551,120.3658412526367,1.0
1561,折线,5044,viaduct,2681871225,trunk,1016.113,金城东路高架,True,164985371,2681871261,1018.381268,1962001,120.356743,31.5676577,120.367268,31.5694155,31.56585956170993,120.3614248024763,31.56763291736936,120.3719614514227,1.0
1562,折线,3955, ,2530733348,primary,589.762,太湖大道,True,187715609,1983463615,591.175789,1961607,120.3568628,31.575918,120.3506507,31.5761724,31.5741205736688,120.3615454706941,31.57436469886066,120.3553253033466,1.0
1563,折线,2112,viaduct,2530733348,primary_link,412.712, ,True,"[245976699, 245976700]",2530733352,413.69988,1960907,120.3568628,31.575918,120.352516,31.5760713,31.5741205736688,120.3615454706941,31.57426676174596,120.3571931103422,1.0
1564,折线,2338, ,2681760156,secondary,374.255, ,True,48418428,2315635487,374.280741,1960986,120.3571508,31.5645776,120.3599899,31.5622485,31.56277989494115,120.3618328353682,31.56045503514046,120.3646751070521,1.0
1565,折线,1051, ,2681760163,secondary,398.991999999999, ,True,262517509,2681871207,398.937749,1960510,120.3573021,31.5645984,120.3543956,31.5671949,31.56280093615854,120.3619843222008,31.56539292667922,120.3590743986777,1.0
1566,折线,1381, ,2681760163,tertiary,14.52, ,False,568265567,2681760156,14.553405,1960622,120.3573021,31.5645984,120.3571508,31.5645776,31.56280093615854,120.3619843222008,31.56277989494115,120.3618328353682,0.0
1567,折线,3474, ,266781000,primary,184.948, ,True,412380144,2513879959,184.511879,1961437,120.3573652,31.5756178,120.3574666,31.5739723,31.5738211534508,120.3620484603365,31.57217571586902,120.3621498403227,1.0
1568,折线,139, ,266781000,primary,15.427,太湖大道,True,147859409,4138262501,15.464168,1960157,120.3573652,31.5756178,120.3575277,31.5756087,31.5738211534508,120.3620484603365,31.5738123095892,120.3622111573979,0.0
1569,折线,2048, ,2513879959,primary,233.777, ,True,412380144,2513879949,233.571215,1960878,120.3574666,31.5739723,120.3588616,31.5722452,31.57217571586902,120.3621498403227,31.57045069028511,120.3635463628515,1.0
1570,折线,3580, ,1983463589,primary,59.84,太湖大道,True,187715609,2530733348,59.983409,1961476,120.3574931,31.5758825,120.3568628,31.575918,31.57408607094984,120.362176539212,31.5741205736688,120.3615454706941,0.0
1571,折线,3445, ,1983463589,primary,31.83, ,True,412380144,266781000,31.773768,1961425,120.3574931,31.5758825,120.3573652,31.5756178,31.57408607094984,120.362176539212,31.5738211534508,120.3620484603365,0.0
1572,折线,1493, ,1983463589,primary,303.28, ,False,64233062,266781001,302.557392,1960669,120.3574931,31.5758825,120.3579085,31.5785869,31.57408607094984,120.362176539212,31.57679127750973,120.3625926783232,1.0
1573,折线,712, ,4138262501,primary,30.621, ,True,534075045,1983463589,30.547394,1960385,120.3575277,31.5756087,120.3574931,31.5758825,31.5738123095892,120.3622111573979,31.57408607094984,120.362176539212,1.0
1574,折线,3552,yes,4138262501,primary,703.550999999999,太湖大道,True,"[147859409, 146661813]",1599271133,705.22469,1961467,120.3575277,31.5756087,120.3649289,31.5751021,31.5738123095892,120.3622111573979,31.57331669303773,120.3696205730525,1.0
1575,折线,3140, ,4138262499,primary,182.832, ,True,534075045,4138262501,182.400441,1961293,120.3576032,31.5739822,120.3575277,31.5756087,31.57218583195642,120.3622866072028,31.5738123095892,120.3622111573979,1.0
1576,折线,2505, ,266781001,secondary,656.469999999999,学前东路,True,43316203,1599271155,657.908945,1961050,120.3579085,31.5785869,120.3511419,31.5798133,31.57679127750973,120.3625926783232,31.57800664181509,120.3558174898488,1.0
1577,折线,2042, ,4166524509,primary,241.185,机场路,True,532663829,2681984520,241.114556,1960875,120.3580827,31.5506437,120.3563848,31.5522591,31.5488463441618,120.3627646509804,31.55045919631759,120.3610648162687,1.0
1578,折线,173,yes,1601784280,secondary,2760.767,城南路,True,"[233066465, 233066466, 146985494, 233066463, 146985503]",2405164833,935.407678,1960172,120.3581144,31.5165504,120.3383489,31.5347738,31.514749345818,120.3627934190766,31.53294046830582,120.3430019192621,0.0
1579,折线,1184, ,614953625,primary,321.697,旺庄路,True,262367876,2681984500,321.83011,1960557,120.3582327,31.5480307,120.3556261,31.5461772,31.54623334230574,120.362914603117,31.54437552294609,120.3603046363474,1.0
1580,折线,63, ,2680418825,tertiary,14.451,汉江路,False,222894487,614953625,14.443364,1960124,120.3583291,31.54793,120.3582327,31.5480307,31.54613278346136,120.363011109651,31.54623334230574,120.362914603117,1.0
1581,折线,5254, ,2680418825,primary,159.66, ,True,232145207,2680418797,159.748272,1962087,120.3583291,31.54793,120.3596535,31.5488176,31.54613278346136,120.363011109651,31.54702250954387,120.3643371468893,1.0
1582,折线,1323, ,1763557759,primary,103.891,机场路,True,147859402,2680418811,103.864236,1960604,120.3587986,31.5496105,120.3595355,31.5489187,31.54781416621964,120.3634813143391,31.54712343825155,120.3642190185915,0.0
1583,折线,3901,yes,4151945857,trunk,3167.198, ,True,"[187545994, 187545996, 187545997, 187545998, 187546001, 187546005, 187546006, 187546008, 97403289]",1982083606,3164.436436,1961589,120.3588587,31.6064228,120.3756724,31.5833175,31.60462972483943,120.3635464433537,31.58154577752768,120.3803737106999,1.0
1584,折线,572,yes,2513879949,primary,412.222,锡兴路,True,"[412380144, 534075042, 534075046]",2681871196,411.960856,1960322,120.3588616,31.5722452,120.3615257,31.5693141,31.57045069028511,120.3635463628515,31.56752343782766,120.3662132600083,1.0
1585,折线,1196, ,740423903,primary,597.745,友谊路,False,59685397,266781001,596.377167,1960561,120.3589083,31.5838636,120.3579085,31.5785869,31.58206980765,120.3635941319405,31.57679127750973,120.3625926783232,1.0
1586,折线,2955, ,740423903,primary,359.388, ,True,187546011,3025127335,359.859141,1961231,120.3589083,31.5838636,120.3622447,31.5823304,31.58206980765,120.3635941319405,31.58054155463515,120.3669341867684,0.0
1587,折线,1461, ,1982083627,primary,582.885,锡沪路,True,187546012,1982083691,583.846501,1960658,120.3590049,31.5840101,120.3533596,31.5860567,31.58221646397823,120.3636908586428,31.58425409187339,120.3580386955478,0.0
1588,折线,2894, ,1982083627,primary,18.684,友谊路,False,59685397,740423903,18.659888,1961205,120.3590049,31.5840101,120.3589083,31.5838636,31.58221646397823,120.3636908586428,31.58206980765,120.3635941319405,0.0
1589,折线,3511, ,4138262493,primary,242.937, ,True,534075045,4138262499,242.748768,1961449,120.3591,31.5722179,120.3576032,31.5739822,31.57042375671836,120.3637850414108,31.57218583195642,120.3622866072028,1.0
1590,折线,2213, ,4151945858,trunk,545.635, ,True,187545995,1983464748,546.025708,1960939,120.3591292,31.6064169,120.3544827,31.6093135,31.60462424234199,120.3638172616406,31.60751349850756,120.359165285351,1.0
1591,折线,3699, ,3240058764,tertiary,150.479,汉江路,False,222894487,2680418825,11.037703,1961511,120.359327,31.5468773,120.3583291,31.54793,31.54508153024249,120.3640100974566,31.54613278346136,120.363011109651,1.0
1592,折线,4583, ,2680418811,primary,158.084,旺庄路,True,262367876,614953625,158.165049,1961838,120.3595355,31.5489187,120.3582327,31.5480307,31.54712343825155,120.3642190185915,31.54623334230574,120.362914603117,1.0
1593,折线,5278, ,2680418811,primary,15.856,机场路,True,147859402,2680418797,15.855283,1962099,120.3595355,31.5489187,120.3596535,31.5488176,31.54712343825155,120.3642190185915,31.54702250954387,120.3643371468893,0.0
1594,折线,874, ,2680418797,primary,29.082, ,True,232145207,2680418805,29.102708,1960445,120.3596535,31.5488176,120.3599013,31.5489719,31.54702250954387,120.3643371468893,31.54717720153665,120.3645852470693,0.0
1595,折线,2411, ,2680418797,primary,869.232,机场路,True,147859402,5168543903,2.718949,1961014,120.3596535,31.5488176,120.3659389,31.5431247,31.54702250954387,120.3643371468893,31.54133817422198,120.3706287851116,0.0
1596,折线,2089, ,614953629,primary,238.695,机场路,True,532663829,4166524509,238.64681,1960893,120.3597988,31.5490723,120.3580827,31.5506437,31.54727745450073,120.36448263742,31.5488463441618,120.3627646509804,1.0
1597,折线,1108, ,614953629,primary,30.236,旺庄路,True,262367876,2680418811,30.262191,1960533,120.3597988,31.5490723,120.3595355,31.5489187,31.54727745450073,120.36448263742,31.54712343825155,120.3642190185915,1.0
1598,折线,5213,yes,4198636418,secondary,1915.25799999999, ,True,"[419872152, 419872177, 419872153]",4198636417,1226.764839,1962065,120.3597999,31.6149077,120.3557516,31.598412,31.61311621485248,120.364489485803,31.59661379491768,120.3604348496445,1.0
1599,折线,2801, ,2680418805,primary,14.798,机场路,True,532663829,614953629,14.792435,1961165,120.3599013,31.5489719,120.3597988,31.5490723,31.54717720153665,120.3645852470693,31.54727745450073,120.36448263742,0.0
1600,折线,740, ,2680418805,primary,299.176, ,True,232145207,2681990337,0.736732,1960397,120.3599013,31.5489719,120.3627093,31.5502019,31.54717720153665,120.3645852470693,31.5484114890529,120.3673964854699,1.0
1601,折线,4791, ,2315635487,secondary,427.619, ,True,48418428,740424146,427.731218,1961912,120.3599899,31.5622485,120.363364,31.5596944,31.56045503514046,120.3646751070521,31.55790572717616,120.3680527114748,1.0
1602,折线,4049, ,2681760179,secondary,369.542, ,True,262517509,2681760163,369.56919,1961638,120.3601086,31.5623006,120.3573021,31.5645984,31.5605073192936,120.3647939480991,31.56280093615854,120.3619843222008,1.0
1603,折线,825, ,2681760179,tertiary,12.651, ,False,147859384,2315635487,12.668448,1960431,120.3601086,31.5623006,120.3599899,31.5622485,31.5605073192936,120.3647939480991,31.56045503514046,120.3646751070521,1.0
1604,折线,1906,yes,2530697746,primary_link,397.058999999999, ,True,245972424,1599271133,397.99045,1960828,120.360767,31.5754865,120.3649289,31.5751021,31.57369509090833,120.3654542489657,31.57331669303773,120.3696205730525,1.0
1605,折线,3845,"['viaduct', 'yes']",2530697746,trunk,1573.65099999999,太湖大道高架,True,"[187715545, 245972418, 245972419, 187715503]",1983463723,1577.076875,1961572,120.360767,31.5754865,120.3769725,31.5770701,31.57369509090833,120.3654542489657,31.57529939715887,120.3816740609141,1.0
1606,折线,4948, ,2607799208,tertiary,604.277,锡州路,True,255027640,1983464230,605.591774,1961966,120.3609331,31.5884541,120.3547121,31.5896586,31.58666359909618,120.3656216685802,31.58785838386351,120.3593932647419,0.0
1607,折线,2273, ,2607799208,primary,526.824,友谊路,False,59685397,1982083627,525.835431,1960961,120.3609331,31.5884541,120.3590049,31.5840101,31.58666359909618,120.3656216685802,31.58221646397823,120.3636908586428,1.0
1608,折线,1076,yes,1610120385,secondary,743.584,新光路,True,"[262988944, 147859389, 147859375]",5168543887,744.350667,1960520,120.3609647,31.5583675,120.3543226,31.5548065,31.55657520641514,120.3656506781266,31.5530034628944,120.3590002248614,1.0
1609,折线,1870, ,2681871211,primary,658.644,金城东路,True,262517506,2681760148,660.1124,1960808,120.360971,31.5685645,120.3541527,31.5674111,31.56677296198029,120.3656578748976,31.56560874138828,120.3588312036771,1.0
1610,折线,2550,viaduct,2681871211,trunk_link,410.864, ,True,"[262520936, 262520939]",2681871219,411.756927,1961066,120.360971,31.5685645,120.3567423,31.5677701,31.56677296198029,120.3656578748976,31.56597196823703,120.3614241114139,1.0
1611,折线,200, ,2428775834,secondary,275.75, ,True,234736212,2428775820,276.015927,1960184,120.3610645,31.5582371,120.3635044,31.5595889,31.55644494524482,120.3657505788804,31.55780042010349,120.3681932502779,1.0
1612,折线,5279, ,2681871249,trunk_link,91.036, ,True,262520938,2681871246,91.221125,1962100,120.3611542,31.5682451,120.3620773,31.5684636,31.56645381417551,120.3658412526367,31.56667369485163,120.3667653934268,1.0
1613,折线,2841, ,2681871249,secondary_link,156.446, ,True,262520942,2681871199,156.754722,1961176,120.3611542,31.5682451,120.3627261,31.5679709,31.56645381417551,120.3658412526367,31.56618190867806,120.3674148540132,1.0
1614,折线,3907, ,3236619883,primary,115.216,友谊路,False,59685397,2607799208,115.006868,1961592,120.361377,31.5894188,120.3609331,31.5884541,31.58762900215191,120.3660661500145,31.58666359909618,120.3656216685802,0.0
1615,折线,4062, ,3236619883,primary,216.876,友谊路,False,59685397,740423904,216.487466,1961643,120.361377,31.5894188,120.3622274,31.5912297,31.58762900215191,120.3660661500145,31.58944123055577,120.3669176452096,1.0
1616,折线,3503, ,2681871196,secondary_link,116.478, ,True,262520940,2681871211,116.43663,1961445,120.3615257,31.5693141,120.360971,31.5685645,31.56752343782766,120.3662132600083,31.56677296198029,120.3656578748976,1.0
1617,折线,2102, ,2681871196,primary,78.445,锡兴路,True,534075042,2681846209,78.397564,1960901,120.3615257,31.5693141,120.3620358,31.5687584,31.56752343782766,120.3662132600083,31.5669684536341,120.366723873741,1.0
1618,折线,4563, ,1763557750,primary,257.682,机场路,True,532663829,2680418805,0.177553,1961833,120.3617431,31.547267,120.3599013,31.5489719,31.54547490671285,120.3664289770822,31.54717720153665,120.3645852470693,0.0
1619,折线,2532,yes,4198653312,primary,410.768,锡兴路,True,"[534075044, 534075045, 359870823]",4138262493,410.504259,1961059,120.3617509,31.5692947,120.3591,31.5722179,31.56750436966895,120.3664387074401,31.57042375671836,120.3637850414108,1.0
1620,折线,4361, ,2681846209,primary,103.16,金城东路,True,"[262517506, 71891444]",2681871211,103.386915,1961743,120.3620358,31.5687584,120.360971,31.5685645,31.5669684536341,120.366723873741,31.56677296198029,120.3656578748976,0.0
1621,折线,4756, ,2681846209,primary,36.836,锡兴路,True,534075042,2681871229,36.814008,1961899,120.3620358,31.5687584,120.362276,31.5684979,31.5669684536341,120.366723873741,31.56670828834423,120.366964313188,1.0
1622,折线,4538, ,2681871246,primary_link,19.207, ,True,262520934,2681871229,19.24997,1961823,120.3620773,31.5684636,120.362276,31.5684979,31.56667369485163,120.3667653934268,31.56670828834423,120.366964313188,0.0
1623,折线,1888, ,1983464315,secondary,596.979, ,True,301625851,1983464354,598.090564,1960818,120.3620812,31.5912744,120.3561464,31.5930819,31.58948571799325,120.3667712894847,31.59128414785384,120.360829679529,1.0
1624,折线,4331, ,2681846200,primary,70.928,锡兴路,True,359870823,4198653312,70.885361,1961735,120.3622131,31.5687929,120.3617509,31.5692947,31.56700321600434,120.3669013704394,31.56750436966895,120.3664387074401,1.0
1625,折线,1400, ,2681846200,primary,17.23,金城东路,True,71891444,2681846209,17.267196,1960630,120.3622131,31.5687929,120.3620358,31.5687584,31.56700321600434,120.3669013704394,31.5669684536341,120.366723873741,0.0
1626,折线,4494, ,740423904,secondary,14.713, ,True,301625851,1983464315,14.740018,1961809,120.3622274,31.5912297,120.3620812,31.5912744,31.58944123055577,120.3669176452096,31.58948571799325,120.3667712894847,0.0
1627,折线,5101, ,740423904,primary,587.53, ,True,187715454,1983464432,586.418233,1962021,120.3622274,31.5912297,120.3643515,31.596194,31.58944123055577,120.3669176452096,31.59440876447745,120.3690444278857,1.0
1628,折线,4587, ,3025127335,primary,129.058, ,True,187546011,1599271162,129.28367,1961839,120.3622447,31.5823304,120.3635099,31.5819003,31.58054155463515,120.3669341867684,31.58011326393176,120.3682007039783,1.0
1629,折线,4985, ,2681871229,primary_link,19.058, ,True,262520934,2681871218,19.10177,1961977,120.362276,31.5684979,120.3624745,31.5685257,31.56670828834423,120.366964313188,31.5667363800902,120.3671630310322,0.0
1630,折线,4665, ,2681871229,primary,72.473,锡兴路,True,534075042,2681871199,72.416673,1961869,120.362276,31.5684979,120.3627261,31.5679709,31.56670828834423,120.366964313188,31.56618190867806,120.3674148540132,1.0
1631,折线,653, ,2680418838,primary,278.633,旺庄路,True,262367876,614953629,65.664135,1960359,120.362427,31.550196,120.3597988,31.5490723,31.54840517767974,120.3671138802325,31.54727745450073,120.36448263742,1.0
1632,折线,648, ,2681871218,primary,38.679,锡兴路,True,359870823,2681846200,38.661036,1960355,120.3624745,31.5685257,120.3622131,31.5687929,31.5667363800902,120.3671630310322,31.56700321600434,120.3669013704394,0.0
1633,折线,4174, ,2681871218,primary_link,67.113, ,True,262520934,2681871192,67.264477,1961683,120.3624745,31.5685257,120.3631719,31.5686316,31.5667363800902,120.3671630310322,31.56684329750803,120.3678611880575,1.0
1634,折线,2878, ,2681871199,primary,162.457,锡兴路,True,534075042,5467401753,162.351401,1961196,120.3627261,31.5679709,,,31.56618190867806,120.3674148540132,,,True
1635,折线,534, ,4198653331,secondary_link,112.466, ,False,419874328,4198653312,112.673243,1960311,120.362865,31.5689795,120.3617509,31.5692947,31.56719077766773,120.3675539911014,31.56750436966895,120.3664387074401,1
1636,折线,2844, ,4198657004,primary,90.317,金城东路,True,71891444,2681846200,90.520175,1961178,120.3631502,31.5689421,120.3622131,31.5687929,31.5671537869762,120.3678394921091,31.56700321600434,120.3669013704394,0
1637,折线,2800, ,4198657004,secondary_link,27.338, ,False,419874328,4198653331,27.400622,1961164,120.3631502,31.5689421,120.362865,31.5689795,31.5671537869762,120.3678394921091,31.56719077766773,120.3675539911014,0
1638,折线,3448,viaduct,2681871192,trunk_link,398.509, ,True,"[262520941, 262520935]",2681871261,399.368629,1961426,120.3631719,31.5686316,120.367268,31.5694155,31.56684329750803,120.3678611880575,31.56763291736936,120.3719614514227,1
1639,折线,4085, ,2681871192,primary_link,462.782, ,True,262520934,4198653326,463.804737,1961652,120.3631719,31.5686316,120.3679548,31.569473,31.56684329750803,120.3678611880575,31.56769132501112,120.3726488910902,1
1640,折线,454, ,740424146,secondary,271.016, ,True,262988944,1610120385,271.27798,1960281,120.363364,31.5596944,120.3609647,31.5583675,31.55790572717616,120.3680527114748,31.55657520641514,120.3656506781266,0
1641,折线,2057, ,740424146,secondary,17.736, ,True,48418428,2428775820,17.741381,1960880,120.363364,31.5596944,120.3635044,31.5595889,31.55790572717616,120.3680527114748,31.55780042010349,120.3681932502779,1
1642,折线,766, ,2681760194,secondary,426.124, ,True,262517509,2681760179,426.22976,1960410,120.3634623,31.5597472,120.3601086,31.5623006,31.55795867216116,120.368151119772,31.5605073192936,120.3647939480991,1
1643,折线,2670, ,2681760194,secondary,11.01, ,True,262988944,740424146,11.021063,1961110,120.3634623,31.5597472,120.363364,31.5596944,31.55795867216116,120.368151119772,31.55790572717616,120.3680527114748,0
1644,折线,3723, ,2428775820,secondary,11.519, ,True,234736212,2681760193,11.531297,1961522,120.3635044,31.5595889,120.3636075,31.5596438,31.55780042010349,120.3681932502779,31.55785547174651,120.3682964633851,0
1645,折线,2950, ,2428775820,secondary,290.837, ,True,48418428,1610120295,290.900209,1961227,120.3635044,31.5595889,120.365781,31.5578345,31.55780042010349,120.3681932502779,31.55604906857595,120.3704720140417,1
1646,折线,3400,yes,1599271162,primary,567.170999999999, ,True,"[187546011, 146661787, 187546013]",3025158510,568.295004,1961409,120.3635099,31.5819003,120.3692289,31.5803939,31.58011326393176,120.3682007039783,31.57861451232993,120.3739250813854,0
1647,折线,2676, ,2681760193,secondary,17.929, ,True,262517509,2681760194,17.936724,1961113,120.3636075,31.5596438,120.3634623,31.5597472,31.55785547174651,120.3682964633851,31.55795867216116,120.368151119772,1
1648,折线,3111, ,2681760193,secondary,503.403, ,True,234736212,2428775835,503.935022,1961283,120.3636075,31.5596438,120.3681222,31.5620305,31.55785547174651,120.3682964633851,31.56024851929436,120.3728157933831,0
1649,折线,5011, ,3236619881,secondary,161.019, ,True,301625851,740423904,161.307134,1961990,120.3638146,31.590711,120.3622274,31.5912297,31.58892480084323,120.3685064929224,31.58944123055577,120.3669176452096,1
1650,折线,3194, ,3236619880,tertiary,306.007,锡州路,True,255027640,2607799208,306.678383,1961321,120.3640906,31.5878718,120.3609331,31.5884541,31.58608587290238,120.3687825316498,31.58666359909618,120.3656216685802,1
1651,折线,1084, ,1983464423,tertiary,827.63, ,True,250075223,4198640535,829.286984,1960524,120.3642284,31.5962312,120.3558687,31.5983856,31.59444579220816,120.3689212044633,31.59658758324632,120.3605520945869,1
