OBJECTID,access,bridge,from_,highway,key,lanes,length,maxspeed,name,oneway,osmid,ref,to,tunnel,Shape_Length
1502, , ,2410521326,secondary,0,2,30.095580133014646, ,人民东路,True,157033092, ,2410521337, ,30.167815101892593
1503, , ,2410521337,secondary,0,2,148.06038192237713, ,人民东路,True,157033092, ,2410521330, ,148.416355538115990
1504, , ,2414155794,primary,0, ,280.4253480725128, ,运河东路,False,"[220992202, 48418422]", ,2414086041, ,280.262317755449430
1505, , ,2414103558,primary,0, ,31.714118560483847, ,金城路,True,164985394, ,2414103565, ,31.667102592606483
1506, ,yes,2414103561,secondary,0,2,126.07918620347623, ,塘南路,True,"[306082120, 306082126, 308699118]", ,3108949783, ,125.794726898018870
1507, , ,2428090244,secondary,0,2,147.1831127549465, ,塘南路,True,308699118, ,2414103561, ,146.855030522210310
1508, , ,2414103565,secondary,0, ,35.20223231306134, ,城南路,True,233066465, ,2534690283, ,35.205866617579709
1509, , ,3226774703,secondary,0, ,598.1828192147318, ,城南路,True,233066465, ,2414103565, ,597.545643752650900
1514, , ,2414152449,residential,0, ,286.43519978000677, ,稻香路,False,233074233, ,2414152429, ,286.914893166477950
1515, , ,2414155601,residential,0, ,385.5593805437805, ,稻香路,False,233074233, ,2414152429, ,386.510113856084620
1516, , ,2414152435,secondary,0,2,93.02626057532123, ,湖滨路,True,334442768, ,2429841403, ,92.801022124798948
1517, , ,2414152439,residential,0, ,14.150794122715574, ,稻香路,False,233074233, ,2414152435, ,14.185004981696895
1518, , ,2414155597,residential,0, ,410.2207477102305, ,稻香路,False,233074233, ,2414152439, ,411.036431793533210
1519, , ,4059639392,residential,0, ,86.05108386767789, ,稻香路,False,233074233, ,2414152449, ,86.262753003378975
1520, , ,2414155592,primary,0,3,427.3308390458188, ,太湖大道,True,222090109, ,2414155600, ,428.381159534095390
1521, , ,2414155616,secondary,0, ,328.9565180910001, ,建筑路,False,64234192, ,2414155596, ,329.759539184146770
1522, , ,3080591889,secondary,0, ,226.32768718852063, ,建筑路,False,64234192, ,2414155596, ,226.878381853686280
1523, , ,2414155601,residential,0, ,171.33576190517852, ,稻香路,False,233074233, ,2414155597, ,171.616957871656470
1524, , ,4220614553,secondary,0, ,296.8901282754209, ,建筑路,False,64234192, ,2414155616, ,297.616959215246770
1525, , ,2425431062,residential,0, ,158.33889990645298, ,置煤浜,False,234275245, ,2425431059, ,158.563515581963200
1534, , ,2425547706,primary,0,2,180.92681184751368, ,江海西路,True,163384636, ,3724867206, ,181.363101330923430
1535, , ,2933909667,primary,0,2,625.3923266562924, ,江海西路,True,163384636, ,2425547706, ,626.092373787527440
1536, , ,2425547713,primary,0,2,51.028827650195915, ,江海西路,True,242682626, ,2933916713, ,51.147883386765997
1537, , ,4065711227,primary,0,2,56.423620315127536, ,江海西路,True,242682626, ,2425547713, ,56.556986705103583
1538, , ,2425547728,primary,0,2,77.43738367229871, ,江海西路,True,242682626, ,4065711226, ,77.621733988128014
1539, , ,2933864703,primary,0,2,955.3276735442581, ,江海西路,True,242682626, ,2425547728, ,957.665819178410290
1540, , ,2933864703,primary,1, ,955.6110852256425,60,江海西路,True,352739324, ,2425547728, ,957.947099535224650
1545, , ,2428090242,primary,0, ,28.452768268445087, ,兴源路,False,47701615, ,2428090229, ,28.422513895292202
1546, , ,2429835847,secondary,0,2,88.9844497527047, ,人民东路,True,234858975, ,2429835853, ,88.866728041033525
1547, , ,4198817248,secondary,0,2,12.026487082992343, ,人民东路,True,157033092, ,2429835847, ,12.019009664284589
1548, , ,2429836058,primary,0,2,168.1256262559073, ,兴源路,True,221498422, ,2429836056, ,168.206696189390780
1549, , ,2447799106,primary,0,2,571.9453555326695, ,兴源路,True,221498422, ,2429836058, ,571.581027290240290
1550, , ,2429836540,secondary,0,2,210.9766919303708, ,塘南路,True,156153638, ,2523800242, ,210.665256364463970
1551, , ,3030259804,tertiary,0, ,601.6448951382429, ,羊腰湾路,False,221497404, ,2429836542, ,600.305491390829500
1552, , ,2461166768,tertiary,0, ,126.57413145980838, ,湖滨商业街,False,222411983, ,2429845220, ,126.724575666735010
1553, , ,2429845224,tertiary,0, ,209.83200383986636, ,湖滨商业街,False,222411983, ,2429845220, ,210.087763610931720
1554, , ,2429845231,tertiary,0, ,132.96262255499562, ,金水路,False,234861496, ,2429845224, ,132.646308854460840
1555, , ,2429845233,tertiary,0, ,223.35924577895022, ,湖滨商业街,False,222411983, ,2429845224, ,223.630943545780780
1556, , ,2429845235,tertiary,0, ,140.63843980238644, ,金水路,False,234861496, ,2429845224, ,140.302184729529160
1557, , ,2429845238,tertiary,0, ,44.434244764481484, ,湖滨商业街,False,222411983, ,2429845233, ,44.356753250637055
1558, , ,2461166769,secondary,0, ,411.63242229926345, ,中南西路,False,222409393, ,2429845235, ,412.638957690975990
1559, , ,2429845238,secondary,0, ,187.73332268913921, ,中南西路,False,222409393, ,2429845235, ,188.190540919190600
1560, , ,2461166770,tertiary,0, ,367.5134435045823, ,望山路,False,147964590, ,2429845237, ,368.409287205194630
1561, , ,2461167547,secondary,0, ,10.344042001113804, ,中南西路,False,222409393, ,2429845238, ,10.369303268351521
1562, , ,2429847161,secondary,0,2,15.511705903217978, ,隐秀路,True,235577627, ,2429847152, ,15.544430091038183
1563, , ,3040567342,primary,0, ,588.7268547457377, ,贡湖大道,True,232618483, ,2429847152, ,588.044374690694780
1564, , ,3042063577,tertiary,0, ,242.0868644745403, ,金水路,False,234861496, ,2429847159, ,241.502240835809740
1565, ,yes,3026640268,secondary,0,2,446.6719562421062, ,隐秀路,True,"[235577626, 235577627, 165051775]", ,2429847161, ,447.682136357437570
1566, , ,3040567362,primary,0,"['3', '2']",216.6882528956176, ,金城西路,True,"[164985756, 164985759]", ,2429850747, ,216.915648308569760
1567, ,yes,3026640300,tertiary,0, ,521.2083489064768, ,会友路,False,"[234860026, 227890139, 234860028]", ,2429850752, ,522.346980454194070
1568, ,yes,2927024643,secondary,0,2; 4,107.36499837579773,40,古华山路,False,"[235251058, 235251059]", ,2433333058, ,107.354946059006040
1579, , ,2447792629,secondary,0,3,74.41654198348243, ,永乐东路,True,187546086, ,2447792619, ,74.454642587196190
1580, , ,2447792621,primary,0,2,57.96739136066012, ,兴源路,True,221498422, ,2447792623, ,57.906379054051683
1581, , ,2447798268,primary,0,2,161.7187676516107, ,兴源路,True,221498422, ,2447799106, ,161.511198911483290
1582, , ,3030259822,secondary,0,2,56.80820757985339, ,塘南路,True,156153638, ,2447798273, ,56.679493736454596
1583, , ,2857796473,tertiary,0, ,122.50416067277327, ,健康路,False,47701166, ,2447803435, ,122.218248106936170
1584, , ,2567497671,tertiary,0, ,4.7143830588846045, ,健康路,False,47701166, ,2447803435, ,4.703379593171803
1585, , ,2447803437,residential,0, ,106.80923841047094, ,前西溪,True,236809861, ,2447803435, ,107.062883921774090
1586, , ,2447803436,tertiary,0, ,73.34952564660146, ,后西溪,True,47701151, ,2857718717, ,73.524427749211753
1587, , ,2447808905,residential,0, ,183.64649082899348, ,德溪路,False,236810625, ,2447808893, ,183.833214520949380
1588, , ,3027736240,primary,0, ,63.93561279372637, ,五爱路,False,221071487, ,2447808905, ,63.836506190947063
1589, , ,2447808968,primary,0, ,35.09394428870771, ,五爱路,False,221071487, ,2447808905, ,35.041690866352930
1590, , ,2447809124,primary,0, ,216.46408153068307, ,五爱路,False,221071487, ,2447808968, ,216.150151691051750
1591, , ,2447813782,primary,0, ,105.68207138147775, ,五爱路,False,221071487, ,2447809124, ,105.495850446160330
1592, , ,2447814584,primary,0,3,78.95487517125311, ,运河东路,True,223848638, ,2857769962, ,78.766241474797852
1594, , ,2455096663,tertiary,0, ,25.011477846247427, ,北塘大街,False,48051052, ,2455096658, ,25.019067514038866
1595, , ,2455096658,secondary,0, ,147.92247228873725, ,凤翔路,True,164615582, ,2877226456, ,147.909915063175560
1596, , ,3326585864,secondary,0, ,160.34465222732197, ,凤翔路,True,326041063, ,2455096663, ,160.361337103811220
1597, , ,2455127079,primary,0, ,5.842965425732333, ,锡沪西路,True,107908288, ,2455127071, ,5.846822715237467
1598, , ,2455132487,trunk,0,3,72.08469300370598, ,通江大道,True,197060648, ,2455132491, ,71.921674998405209
1601, , ,4198794430,service,0, ,67.69060285275, ,绿塔路三弄,False,237824768, ,2456890395, ,67.849820448790354
1605, , ,2863434095,secondary,0, ,149.2239289456138, ,清扬路,False,43316200, ,2460022614, ,149.066349916780670
1607, , ,2461154452,trunk_link,0,3,153.09780493561817, ,青祁路,True,165341357, ,2461147821, ,152.729131356616310
1608, , ,2461166772,tertiary,0, ,263.1286513924096, ,湖滨商业街,False,222411983, ,2461166768, ,263.467613657293330
1627, , ,3022232875,secondary,0, ,362.3623801686391, ,梁溪路,False,48418342, ,2461615490, ,363.177666588568060
1628, , ,2530357629,primary,0, ,282.64157962720003, ,梁清路,False,245936324, ,2461615491, ,283.268813085214330
1629, , ,2697548336,primary,0, ,41.8474695406755, ,梁清路,False,245936324, ,2461615491, ,41.941179178245079
1631, , ,2468508126,primary,0,2,50.565507475577505, ,运河西路,True,244132060, ,2530802157, ,50.452251536692458
1632, , ,2468508128,primary,0,2,21.03842859870958, ,运河西路,True,244132060, ,2468508126, ,20.989399269065210
1633, , ,2480797916,residential,0, ,333.390314458577, ,沙文丼,False,"[302561099, 240333429]", ,2480797913, ,332.931371062229000
1634, , ,2480799479,residential,0, ,204.01752819674536, ,界泾桥弄,False,240333690, ,2480799472, ,204.499322660717890
1635, , ,2480799480,residential,0, ,214.73226275327633, ,界泾桥弄,False,240333690, ,2480799472, ,215.226636296566990
1636, , ,2857806189,service,0, ,186.1218029347798, ,蜻蜓浜,False,281804399, ,2480799475, ,186.300068160383890
1637, , ,2857806192,residential,0, ,109.49460168331058, ,界泾桥弄,False,240333691, ,2480799475, ,109.253327179798500
1638, , ,2480799479,residential,0, ,259.02278127675083, ,界泾桥弄,False,240333691, ,2480799475, ,258.440645454852590
1639, , ,2857806189,"['residential', 'unclassified']",0, ,287.2814353890265, ,"['界泾桥弄', '南长街']",False,"[240333690, 222893564]", ,2480799479, ,287.312813072261630
1640, , ,2480799480,secondary,0,2,347.52050974300084, ,通扬南路,True,281804774, ,2857751505, ,347.107167807216000
1641, , ,2857750436,secondary,0,2,141.80219914662413, ,通扬南路,True,281804774, ,2480799480, ,141.946612361548630
1642, , ,3028847707,secondary,0, ,369.310660203433, ,兴昌路,False,232142004, ,2497068255, ,369.139557108822940
1643, , ,2864488288,secondary,0, ,305.194352738755, ,凤宾路,False,234288109, ,2497068257, ,304.813580034287720
1644, , ,2501404571,secondary,0,2,337.2531600089417, ,广瑞路,True,41419909, ,2501403009, ,337.762000604021690
1645, , ,2501404570,primary,0,2,4.535092518726172, ,江海东路,True,83027360, ,2501404571, ,4.527502410635551
1648, , ,2501404571,primary,0,2,6.996941001864367, ,江海东路,True,83027360, ,2501404572, ,6.996911897220066
1649, , ,2506176053,residential,0, ,792.6187732939118, ,新惠路,False,234278928, ,2506176046, ,792.849570287620740
1650, , ,2506176065,residential,0, ,22.693114264330816, ,新惠路,False,234278928, ,2506176053, ,22.722147209782754
1652, , ,2513680700,primary,0,2,66.81624962492342, ,太湖大道,True,244013097, ,2513697766, ,66.774676585994570
1653, , ,2513680736,primary,0,2,398.25552674002904, ,太湖大道,True,"[244013097, 422925789, 244013095]", ,2513680700,yes,398.646479903544960
1654, , ,4226475501,primary,0,2,95.88468411565373, ,太湖大道,True,422925789, ,2513680736, ,96.083058772190896
1655, , ,2513688686,primary,0,2,405.7238257624032, ,太湖大道,True,"[244013264, 244013265, 422925795]", ,2513688691,yes,406.123812326623240
1656, ,yes,2513697766,primary,0,3,385.8274034545358, ,"['冷渎港桥', '太湖大道']",True,"[244015632, 422925794, 244015626]", ,2513697754, ,385.934729060882830
1658, , ,2514821466,primary,0,2,337.75106011354774, ,运河西路,True,244132060, ,2514821491, ,337.154764314161530
1659, , ,3022066969,secondary,0, ,164.60346540383935, ,龙光路,False,221046413, ,2514821493, ,164.982538526600930
1662, , ,2697574061,secondary,0, ,498.831752655298, ,健康路,True,264083431, ,2515936892, ,497.908073872791930
1666, , ,2869985704,secondary,0, ,325.90176828177107, ,惠钱路,False,195010165, ,2521847953, ,325.931608463623770
1667, , ,2521847959,secondary,0, ,26.962832663265512, ,惠钱路,False,195010165, ,2521847953, ,26.967250308964633
1668, , ,2523798208,tertiary,0, ,109.90426926748324, ,霞美路,False,280673358, ,2523798085, ,109.882691602050540
1669, , ,2523800242,secondary,0,2,381.40494297678356, ,塘南路,True,156153638, ,3030259822, ,380.744787586380820
1670, ,yes,2697574059,tertiary,0, ,248.0565317418607, ,健康路,False,"[146661804, 227905083, 146661796]", ,2523819275, ,248.648459313431770
1671, , ,2774328826,secondary,0,3,64.66969482080798, ,学前东路,True,147964625, ,2523854803, ,64.818041272641096
1672, , ,2556637595,residential,0, ,72.46883798061577, ,棚下街,False,221165659, ,2524226039, ,72.343041136771234
1673, , ,2524242433,secondary,0,2,99.78957844863524, ,广瑞路,True,41419909, ,3185634865, ,99.560254698149009
1674, , ,2524254030,secondary,0,2,89.42132781212364, ,广瑞路,True,41419909, ,2524248036, ,89.282814058468233
1675, , ,2524248099,primary,0, ,68.70151293365467, ,锡沪路,True,187546014, ,4198817286, ,68.867692783992368
1676, , ,2524248102,primary,0, ,92.63557985556093, ,锡沪西路,True,107908287, ,2524254007, ,92.813377359985964
1677, , ,2524262492,secondary,0,2,232.37335451857024, ,广瑞路,True,41419909, ,2524254030, ,232.005861049382930
1682, , ,2530357644,secondary,0, ,27.27754511884197, ,梁清路,True,245936325, ,2530357629, ,27.327391571987565
1685, , ,2530357640,primary,0, ,31.16052195677219, ,梁清路,True,245936323, ,2530357644, ,31.233065033015802
1687, , ,2530843183,residential,0, ,75.12443066421194, ,绿塔路,False,220925238, ,2530834299, ,74.989905704604780
1688, , ,2530835902,service,0, ,41.08763384526572, ,染坊弄,False,245990098, ,2530835898, ,41.184075465158664
1689, , ,2530843201,service,0, ,82.71780101947381, ,绿塔路一弄,False,245990746, ,2530843187, ,82.587672238756682
1690, , ,2530843211,service,0, ,23.008087212457266, ,绿塔路二弄,False,245990744, ,2530843201, ,23.062943385414560
1691, , ,4138215466,secondary,0,4,1605.0498180588072, ,兴昌路,False,71889976, ,2534682543, ,1603.459324061659800
1692, , ,2534684615,primary_link,0, ,94.56426846281067, ,金城路,True,262513819, ,3106717484, ,94.677410307988239
1693, , ,2681815712,primary_link,0, ,455.6910209693603, ,金城路,True,262513819, ,2534684615, ,456.308874706899080
1694, , ,2857806189,unclassified,0, ,965.5195306782513, ,南长街,False,222893564, ,2534690281, ,965.252314106131170
1695, , ,4149996589,unclassified,0, ,49.98600678544801, ,南长街,False,222893564, ,2534690281, ,49.973961951702748
1696, , ,2534690281,primary,0,3,201.62931714892704, ,金城路,True,246421003, ,3226774444, ,201.615474999404570
1697, ,yes,5181285560,primary,0,3,148.8519709861428, ,"['金城路', '古运河桥']",True,"[534202080, 246421002, 246421003]", ,2534690281, ,148.844660338929770
1698, , ,2534690282,primary,0, ,196.01580902940168, ,金城路,True,164985394, ,5181285587, ,195.991691001323910
1699, , ,2534690283,secondary,0,2,696.5366033281509, ,"['城南路', '塘南路']",True,"[419888336, 233066465]", ,4198794459, ,695.327951312218940
1700, , ,2534690283,primary,0,3,22.638866145705663, ,金城路,True,534202080, ,2534690289, ,22.633534439697705
1701, , ,5181285581,primary,0,3,152.51707350800885, ,金城路,True,164985388, ,2534690283, ,152.477078970689320
1702, , ,2534690289,primary,0,3,9.375084215199754, ,金城路,True,534202080, ,5181285560, ,9.375429117205002
1703, , ,2556637596,residential,0, ,95.0424574173818, ,振新路,False,299285376, ,2556637588, ,95.114064497092158
1707, , ,2567493461,residential,0, ,185.25428133700444, ,新街巷,True,250261793, ,2567497660, ,185.440271937959490
1708, , ,2857794582,residential,0, ,73.11470653021189, ,睦亲坊巷,False,250261794, ,2567493461, ,72.982282427285071
1709, , ,2567497671,residential,0, ,176.83453403086975, ,新街巷,True,250261793, ,2567493461, ,177.247995235807850
1710, , ,2857796473,service,0, ,201.5481461001253, ,健康里,False,281803357, ,2567493486, ,201.908052119985340
1711, , ,2567493490,residential,0, ,153.0645462189504, ,睦亲坊巷,False,250261794, ,2567493486, ,152.724488847268130
1712, , ,2857794582,residential,0, ,11.41990778130466, ,睦亲坊巷,False,250261794, ,2567493486, ,11.399167524425486
1713, , ,2567497660,residential,0, ,45.58680431502762, ,新街巷,True,250261793, ,2857793019, ,45.582479428984563
1722, ,yes,2664844357,secondary,0,2,412.320116764193, ,学前东路,True,"[222610826, 43316203, 147859414]", ,3025121214, ,413.074314835168250
1723, , ,5168543912,primary,0,2,248.87826790026003, ,江海南路,True,164617379, ,2666938472, ,248.625027003328000
1725, , ,4198794334,secondary,0, ,216.95118478260824, ,长江北路,False,222611965, ,2668364683, ,216.491301446722500
1726, , ,2681760165,primary_link,0, ,120.91517188769532, ,金城路,False,534201997, ,2681760157, ,121.076596415267150
1727, , ,2681760191,primary_link,0, ,34.630157453797054, ,金城路,False,534201997, ,2681760165, ,34.702094120723565
1728, , ,2681760183,primary,0,2,27.597323237163476, ,"['江海南路', '机场路']",True,"[262506969, 147859402]", ,2681871235, ,27.572081274170447
1729, , ,2681760191,primary_link,0, ,32.42402904748326, ,金城路,True,262513819, ,2681815712, ,32.493672236483420
1731, , ,3106717447,primary_link,0, ,397.5465858109116, ,金城路,True,262513819, ,2681871234, ,397.972848189878450
1732, , ,2681871235,primary,0,2,539.6257765628837, ,机场路,True,147859402, ,3095941841, ,539.089350137544220
1735, ,yes,2681990304,primary,0,2,1453.4624622460046, ,江海南路,True,"[164751760, 164751758, 262535766, 532663831]", ,5168543912, ,1452.002860033552200
1736, , ,2697548299,residential,0, ,94.4774506280203, ,孙蒋路,False,47985644, ,2697548261, ,94.251362532613641
1737, , ,2697548377,primary,0, ,199.24957997167184, ,梁清路,False,245936324, ,2697548267, ,199.373583819523300
1738, , ,2697548310,residential,0, ,175.31517194159716, ,河埒水泵路,False,264079977, ,2697548299, ,175.451335689568960
1739, , ,2697548310,residential,0, ,423.9948863129106, ,河埒水泵路,False,264079977, ,2697548301, ,423.078087069845540
1740, ,yes,2697574035,secondary,0,2,693.3660498969234, ,"['红星桥', '红星路']",True,"[264083441, 264083436, 264083437]", ,2697574063, ,693.055868318466310
1741, ,yes,2697574066,secondary,0,2,400.4756620656796, ,红星路,True,"[264083441, 264083435, 222089133]", ,2697574035, ,399.618492848928840
1742, ,yes,3025121194,secondary,0, ,501.3307550097944, ,红星路,True,"[264083440, 264083434, 264083436]", ,2697574061, ,500.116573621342920
1743, , ,2697574063,secondary,0, ,115.14364091908422, ,红星路,True,264083436, ,3025121194, ,114.868453891059460
1749, , ,2708471016,secondary,0,3,53.273244199280114, ,学前东路,True,147964625, ,2774328826, ,53.398411467240287
1750, , ,2774328826,service,0, ,110.48044616123249, ,进士坊,False,272508737, ,2774328825, ,110.225764606078800
1751, , ,3022538803,tertiary,0, ,90.15630604512938, ,羊腰湾路,False,221497404, ,2774332541, ,89.945499362864041
1754, , ,3073907953,primary,0,3; 2; 3,120.1480797414053, ,金城西路,True,165051726, ,2810535748, ,120.443247259222770
1755, , ,2869985701,residential,0, ,198.31564586299186, ,惠盛路,False,283085296, ,2810538925, ,197.838602893797490
1756, , ,2810538932,residential,0, ,166.2929015635721, ,老盛岸路,False,276458767, ,2810538925, ,166.644895013384370
1757, , ,2810538944,residential,0, ,185.18897807217286, ,老盛岸路,False,276458767, ,2810538925, ,185.646359009494940
1758, , ,2810538932,residential,0, ,29.26383731315561, ,老盛岸路,False,276458767, ,2810538930, ,29.307581910305075
1763, , ,2857750439,residential,0, ,130.28894564831953, ,老通扬路,False,281798466, ,2857750432, ,130.347449255102560
1764, , ,2857751501,residential,0, ,121.34363797160685, ,老通扬路,False,281798466, ,2857750432, ,121.053867124320550
1765, , ,2857751501,residential,0, ,449.2637982504855, ,老通扬路,False,281798466, ,2857750436, ,448.385017576038360
1771, , ,4011232312,tertiary,0, ,37.722689610858005, ,青山东路,True,281800886, ,2857765985, ,37.673629285360150
1773, , ,2857765998,tertiary,0, ,40.25262320048351, ,青山东路,True,281800886, ,4011232312, ,40.214073747441283
1774, , ,2857769974,service,0, ,508.3428549675506, ,高巷,False,281801130, ,2857769962, ,508.024600925320670
1775, , ,2990493594,secondary,0, ,41.96925319882423, ,中山路,False,43316199, ,2857793019, ,41.939008727393706
1776, , ,2857806186,secondary,0,3,93.9407557104415, ,清名东路,True,419888321, ,4198794511, ,94.096473737208640
1777, , ,2857806192,secondary,0,3,152.73441139807088, ,清名东路,True,419888321, ,2857806186, ,153.068857132426270
1778, ,yes,4198794762,secondary,0,"['3', '2']",727.5352665984685, ,清名东路,True,"[419888321, 222606782, 222606780, 156159630]", ,2857806192, ,728.644384958378620
1779, , ,4198794442,primary,0, ,252.91779158321964, ,太湖大道,True,422925781, ,2857811010, ,253.006361518940030
1781, , ,3240081964,residential,0, ,179.35072669599697, ,金钩桥街,False,221078244, ,2863434095, ,179.395003688095360
1783, , ,4226475526,primary,0,3,393.316246304313, ,太湖大道,True,422925790, ,2863441499, ,393.636698954043540
1784, , ,3022538812,unclassified,0, ,58.63006608514412, ,塘南支路,False,221850253, ,2863441500, ,58.772572767279065
1785, , ,4198794507,secondary,0, ,45.41010907454775, ,中山路,False,43316199, ,2864467179, ,45.386562225167246
1786, , ,3025519851,tertiary,0, ,87.28681860622139, ,民丰路,False,300425707, ,2864488288, ,87.422184175158876
1787, , ,3025507443,tertiary,0, ,155.6758729918839, ,民丰路,False,300425707, ,2864488288, ,155.916987624992910
1788, , ,3028847714,tertiary,0, ,164.64705384176702, ,民丰路,False,300425707, ,2864488290, ,164.907032029657390
1789, , ,3417009455,tertiary,0, ,30.11025060833165, ,民丰路,False,300425707, ,2864488290, ,30.157372679143304
1790, , ,3025507442,tertiary,0, ,453.03048574209913, ,民丰路,False,300425707, ,2864488291, ,453.830928183497120
1791, , ,2864488300,tertiary,0, ,7.8008970799165285, ,民丰路,False,300425707, ,2864488291, ,7.814353166386758
1792, , ,3724867206,primary,0,3,445.63624159888525, ,锡澄路,True,"[197060714, 197060723]", ,2864488291, ,444.615988187701420
1793, , ,3028872212,tertiary,0, ,75.22948647217727, ,民丰路,False,300425707, ,2864488297, ,75.341816455381235
1794, , ,3028872217,residential,0, ,141.58835970151907, ,全丰路,False,300425711, ,2864488297, ,141.346246600873310
1795, ,yes,3045195159,tertiary,0, ,419.9211628922309, ,民丰路,False,"[300425705, 300425707, 282500966]", ,2864488297, ,420.189298338323740
1796, , ,3025519860,tertiary,0, ,158.33576582573198, ,民丰路,False,300425707, ,2864488299, ,158.581240910714800
1797, , ,3025507442,tertiary,0, ,145.73145438106403, ,民丰路,False,300425707, ,2864488299, ,145.964204774187950
1798, , ,2864488300,primary,0,3,447.66770516663206, ,锡澄路,True,"[170555180, 197060733]", ,3724865875, ,446.645693901511270
1799, ,yes,2869985705,residential,0, ,65.21729384655754, ,"['惠盛路', '惠盛桥']",False,"[283085296, 283085298, 283085299]", ,2869985701, ,65.107282441803122
1800, , ,2869994316,residential,0, ,198.33333448962236, ,通盛路,False,283085706, ,2869985701, ,198.725222681867310
1801, , ,2869985705,unclassified,0, ,402.30347344821047, ,惠盛路,False,283085297, ,2869985704, ,402.355675494694540
1802, , ,2869994322,residential,0, ,338.45968609371414, ,通盛路,False,283085706, ,2869994316, ,338.927344980939100
1803, , ,2927024647,secondary,0, ,109.24127394906452, ,通惠西路,False,221036465, ,2869994322, ,109.241718803615090
1804, , ,4138186311,primary,0,3,272.09795679750033, ,金城路,True,164985384, ,2872823646, ,272.164100033812080
1805, , ,2877216664,residential,0, ,182.84181190000825, ,谢巷,False,283907446, ,2877216658, ,182.530037451580140
1806, , ,2877216674,secondary,0, ,838.4634371800565, ,凤翔路,True,"[323570330, 323570334, 164615582]", ,3762467026,yes,836.601077845156280
1807, , ,2877226460,residential,0, ,440.22138920309055, ,丽新路,False,326041064, ,2877226447, ,439.716034587092620
1808, , ,2877226453,secondary,0, ,303.4826758264572, ,青石西路,True,326041711, ,3326594446, ,303.426230799595600
1811, , ,2933864707,primary,0,2,47.225582736918334, ,江海西路,True,242682626, ,2933864703, ,47.340845278583856
1812, , ,2933864704,primary,0,2,103.34880609221644, ,江海西路,True,242682626, ,2933864707, ,103.601361030256650
1815, , ,3025507448,secondary,0, ,106.44925045451649, ,凤宾路,False,234288109, ,2933909681, ,106.296491291835850
1816, , ,3415383943,secondary,0, ,4.449829386729886, ,凤宾路,False,234288109, ,2933909681, ,4.441988096702927
1817, , ,2933916713,primary,0,2,62.57145283060119, ,江海西路,True,242682626, ,2933916722, ,62.719449297643948
1825, , ,3017321315,residential,0, ,26.976367006411497, ,勤学路,True,281803226, ,3017321312, ,26.982887547221274
1826, , ,3127333965,secondary,0, ,42.89926186550139, ,中山路,False,43316199, ,3017321314, ,42.883924240506310
1827, ,yes,3021558227,secondary,0,2,586.1447301550451, ,塘南路,True,"[308699118, 308699126, 156153638]", ,5245323247, ,585.232595677455380
1828, , ,4198794422,secondary,0,2,99.0588343262489, ,塘南路,True,156153638, ,3021558227, ,98.840020638772899
1829, , ,3022538803,tertiary,0, ,129.26239373480558, ,羊腰湾路,False,221497404, ,3021558557, ,128.966792578609330
1830, , ,3139661631,tertiary,0, ,334.96705708695265, ,羊腰湾路,False,221497404, ,3021558557, ,334.166168579939720
1831, ,yes,3021558586,residential,0, ,160.34847200460777, ,槐杨桥,False,"[298244481, 298244505, 298244492]", ,3021558557, ,160.736616679786690
1832, , ,4198794840,secondary,0, ,101.67536022356246, ,龙光路,False,221046413, ,3022066969, ,101.906291654257730
1833, , ,3025097417,secondary,0, ,63.49250184562952, ,梁溪路,False,48418342, ,3022232875, ,63.635783519386287
1835, , ,3108920391,unclassified,0, ,108.22992932022187, ,塘南支路,False,221850253, ,3022538812, ,108.491235709836990
1836, ,yes,3025097419,secondary,0,2,588.867258493195, ,"['北桥', '湖滨路']",True,"[221166545, 221169221, 147964638]", ,4220614548, ,587.457044048521200
1837, , ,3025121214,secondary,0,2,543.9400836040334, ,学前东路,True,222610826, ,3025127237, ,545.001368149214500
1839, , ,3025506822,secondary,0,3,202.11294341135178, ,兴昌路,True,197060490, ,3025506829, ,202.147797945618040
1840, , ,3417011880,tertiary,0, ,87.6144490341679, ,民丰路,False,300425707, ,3025507443, ,87.751612495650235
1841, , ,3185639423,tertiary,0, ,288.6461971389613, ,振奋路,False,312691572, ,3025517787, ,288.027669407312320
1842, , ,3025519860,tertiary,0, ,146.02026183840164, ,民丰路,False,300425707, ,3025519851, ,146.246736813435830
1843, , ,3026640322,tertiary,0, ,32.85698708942487, ,会友路,False,227890139, ,3026640300, ,32.937280366805730
1844, , ,3042063578,tertiary,0, ,215.27531145487717, ,会友路,False,227890139, ,3026640322, ,215.799869511501920
1845, , ,3027736271,primary,0,3,243.83773634562732, ,运河东路,True,223848638, ,3027736275, ,243.549451469131780
1846, , ,3028847715,tertiary,0, ,18.86852161359595, ,民丰路,False,300425707, ,3028847714, ,18.898307546577740
1847, , ,3028872212,tertiary,0, ,127.90977393116557, ,民丰路,False,300425707, ,3028847715, ,128.114207189271840
1848, ,yes,3045195162,residential,0, ,367.8732107226495, ,"['全丰路', '南汀桥']",False,"[300425704, 300425708, 300425711]", ,3028872217, ,367.247939551193950
1849, , ,3139661631,tertiary,0, ,135.19616420543682, ,羊腰湾路,False,221497404, ,3030259804, ,134.869102501008400
1850, , ,4198794852,secondary,0,3,134.03056940801656, ,兴昌路,True,70659289, ,3030268433, ,133.883208511975170
1851, , ,3053008326,primary,0,2,153.058029215304, ,春申路,True,147866737, ,3053017963, ,152.984083522754790
